acc_x,speed_x_km,time,acc_y,speed_y_km,speed
-0.6570309,35.7824,958,0.7650831,-176.2981,36
0.04410517,35.9412,959,1.0879571,-176.2981,36
-0.9498848,32.5216,960,1.0507483,-175.9103,33
-0.4286492,32.5216,961,1.3466525,-175.9103,33
0.95557094,35.9617,962,1.281394,-172.9081,36
-0.1532602,35.9617,963,0.9329562,-172.9081,36
-0.2963442,34.8948,964,-0.3150453,-173.6994,35
1.254137,34.8948,965,0.5826384,-170.1981,35
-0.7790147,32.0904,966,0.42748404,-170.1981,32
0.4382503,32.0904,967,-1.3865867,-172.0867,32
-1.2319618,27.6553,968,1.0562658,-172.0867,28
-0.3080843,27.6553,969,-1.5966439,-175.6586,28
0.8064225,30.5585,970,0.75220466,-175.6586,31
0.18630528,31.2292,971,-1.0299938,-178.8281,31
-1.2781243,31.2292,972,0.47776008,-178.8281,31
-0.5944728,29.0891,973,-1.6581681,-178.7071,29
-0.1588988,29.0891,974,-0.500584,-178.7071,29
-1.5435797,23.5322,975,-0.1722097,-177.0415,24
-0.5022379,23.5322,976,-0.4809003,-178.9725,24
-0.2173421,22.7497,977,-0.458055,-178.9725,23
-0.861654,22.7497,978,0.15342218,-177.4947,23
0.18641925,23.4208,979,-0.6322429,-177.4947,23
-0.4638084,23.4208,980,0.01251359,-177.1518,23
0.211743,24.1831,981,-0.0833574,-177.1518,24
0.03542459,24.1831,982,-0.1999069,-177.1818,24
1.173269,28.4069,983,-0.5991575,-177.1818,28
1.7879916,34.8437,984,0.37246364,-178.9007,35
1.4048511,34.8437,985,-0.0697715,-178.9007,35
0.05306315,35.0347,986,0.90299857,-175.3825,35
0.80168056,35.0347,987,0.02879407,-175.3825,35
-0.3110627,33.9149,988,-0.1412705,-174.5279,34
-0.4244561,33.9149,989,0.4331835,-173.3816,34
0.7458066,36.5998,990,0.7733704,-173.3816,37
0.20869446,36.5998,991,0.41876772,-172.8149,37
0.93586683,39.9689,992,0.2011531,-172.8149,40
-0.3825675,39.9689,993,-0.4886627,-174.4254,40
0.07829058,40.2507,994,0.05143237,-174.4254,40
1.009754,40.2507,995,-0.399712,-174.7227,40
0.22656584,41.0664,996,0.6672493,-174.7227,41
1.2094154,45.4203,997,-2.1912546,-171.0457,45
0.5949013,45.4203,998,0.58172417,-171.0457,45
-1.7612741,39.0797,999,0.7052089,-165.9344,39
-0.3550246,39.0797,1000,-1.0104718,-165.9344,39
-1.1192627,35.0503,1001,0.49151698,-168.6371,35
0.7928896,35.0503,1002,-1.5912895,-175.1844,35
1.3122697,39.7745,1003,0.05636698,-175.1844,40
0.40040588,39.7745,1004,-0.0616761,-178.4454,40
1.4501154,44.9949,1005,2.0048518,-178.4454,45
1.0588014,44.9949,1006,0.42461023,-179.1434,45
-1.2438471,40.5171,1007,-0.0676657,-179.1434,41
-0.9326214,40.5171,1008,-0.9008775,-171.6755,41
0.7634411,43.2655,1009,0.10686243,-171.6755,43
-0.9152817,43.2655,1010,0.04686672,-167.2505,43
0.2534703,44.1779,1011,-0.3795214,-167.2505,44
0.2865882,44.1779,1012,-0.4131304,-164.1112,44
-0.8897952,40.9747,1013,0.24677461,-164.1112,41
-0.3047475,40.9747,1014,-0.2022307,-164.8977,41
0.05733085,41.1811,1015,0.20095214,-169.2510,41
-0.6661432,41.1811,1016,0.06691563,-169.2510,41
-0.0675948,40.9377,1017,-0.7795076,-168.1479,41
0.02545524,40.9377,1018,-0.1596703,-168.1479,41
-0.2230208,40.1349,1019,-0.3291066,-163.7377,40
-0.5172377,40.1349,1020,0.07915545,-163.7377,40
-0.1158593,39.7178,1021,0.36405239,-165.0809,40
0.64020014,42.0225,1022,0.25688103,-165.0809,42
-1.0943198,-76.1641,1023,0.90870905,-167.5107,76
-0.989751,-76.1641,1024,0.14026268,-167.5107,76
0.13106179,-75.6922,1025,0.6028991,-164.0224,76
0.4844036,-75.6922,1026,0.7574184,-161.6228,76
-0.100893,-76.0554,1027,0.07078429,-161.6228,76
0.14985347,-76.0554,1028,0.00306954,-160.7105,76
1.3845072,-71.0712,1029,-0.1666184,-160.7105,71
0.775203,-68.2805,1030,0.6212728,-162.8063,68
-0.2677801,-68.2805,1031,0.37698102,-162.8063,68
-0.5051734,-70.0991,1032,-0.6139917,-167.4478,70
0.79586697,-70.0991,1033,-0.478022,-167.4478,70
-0.5710292,-72.1548,1034,-0.3288913,-171.2725,72
-0.8960748,-72.1548,1035,0.37188363,-171.2725,72
0.00954604,-72.1205,1036,-0.181208,-171.4243,72
-0.6750029,-72.1205,1037,1.1000912,-171.4243,72
-0.1457598,-72.6452,1038,0.74977654,-169.2106,73
-1.0649936,-72.6452,1039,-0.3425529,-171.5950,73
-1.0314158,-76.3583,1040,-0.2069805,-171.5950,76
-0.7509666,-76.3583,1041,-0.3960095,-172.3395,76
-0.0501529,-76.5388,1042,-0.3288127,-172.3395,77
-0.5540085,-78.5333,1043,1.2894428,-177.7262,79
0.08545756,-78.5333,1044,-0.0040084,-177.7262,79
1.1614788,-74.3519,1045,0.9773896,-178.6117,74
0.83546925,-74.3519,1046,1.3343998,-178.6117,74
0.35493374,-73.0742,1047,-0.2773041,-180.8521,73
0.8723146,-73.0742,1048,0.16941532,-180.8521,73
0.5556588,-71.0738,1049,0.3309427,-185.0892,71
-0.1533274,-71.0738,1050,0.07802541,-185.0892,71
-0.8197268,-74.0248,1051,1.1481198,-184.6595,74
0.09875166,-74.0248,1052,-0.189401,-184.2434,74
-0.1983007,-74.7387,1053,-0.3528304,-184.2434,75
-0.3070788,-74.7387,1054,-0.4593808,-183.9944,75
-0.2686553,-75.7059,1055,-0.0508299,-183.9944,76
-0.2986454,-76.781,1056,-0.8578895,-187.2251,77
0.13247263,-76.781,1057,-0.0984954,-187.2251,77
0.3373705,-75.5665,1058,-0.2554781,-192.1408,76
1.2168854,-75.5665,1059,-0.1452306,-192.1408,76
0.18312299,-74.9072,1060,0.47690278,-192.1860,75
-0.6773411,-74.9072,1061,-0.2218886,-192.1860,75
0.88286495,-71.7289,1062,0.7335755,-184.7759,72
1.3140554,-71.7289,1063,-0.6240619,-184.7759,72
1.1513898,-67.5839,1064,-0.6849626,-186.2317,68
-0.9017956,-67.5839,1065,0.29969767,-183.7835,68
-0.2236311,-68.389,1066,-0.7686675,-183.7835,68
-0.0491183,-68.5658,1067,0.83588785,-184.9023,69
-0.4947153,-68.5658,1068,0.7493981,-184.9023,69
-0.0611291,-68.7859,1069,-0.1521362,-183.6389,69
0.49671793,-68.7859,1070,-0.5555061,-183.6389,69
0.9227741,-65.4639,1071,0.02264204,-190.4627,65
-0.306658,-65.4639,1072,0.09465521,-190.4627,65
-0.0299892,-65.5718,1073,-0.7381507,-201.4626,66
-0.2933567,-65.5718,1074,-0.0184919,-201.4626,66
-0.4131408,-67.0591,1075,-0.5111827,-201.7193,67
-0.6777008,-67.0591,1076,0.19558373,-203.0436,67
0.82048106,-64.1054,1077,-0.3068799,-203.0436,64
-1.0197378,-64.1054,1078,1.0670342,-199.9627,64
0.4312768,-62.5528,1079,-0.5995551,-199.9627,63
0.36839032,-61.2266,1080,0.52418286,-198.4263,61
-0.1326253,-61.2266,1081,0.6653578,-198.4263,61
0.5102031,-59.3899,1082,0.32795465,-194.9536,59
-0.246063,-59.3899,1083,0.60991746,-194.9536,59
-0.1840473,-60.0524,1084,0.07592478,-193.8476,60
-1.0663953,-60.0524,1085,-1.2880508,-193.8476,60
-1.3625555,-64.9576,1086,-0.018668,-194.2261,65
-0.5056512,-64.9576,1087,-1.8821847,-194.2261,65
-0.1984472,-65.6721,1088,0.00283172,-194.8736,66
0.31747437,-65.6721,1089,-0.3255853,-202.9045,66
-0.4507564,-67.2948,1090,0.82988083,-202.9045,67
-0.0500026,-67.2948,1091,0.64729166,-210.4932,67
0.63678265,-65.0024,1092,-0.0189401,-210.4932,65
-0.1546488,-65.5591,1093,-0.2027771,-215.7178,66
0.10157085,-65.5591,1094,-0.6237654,-215.7178,66
0.17606926,-64.9252,1095,0.22634551,-209.3731,65
0.6728821,-64.9252,1096,-0.4081723,-209.3731,65
-0.2564712,-65.8485,1097,-1.758366,-211.7428,66
-0.0586851,-65.8485,1098,-0.1057662,-211.7428,66
0.08228445,-65.5523,1099,-1.346382,-214.4274,66
1.1500561,-65.5523,1100,-0.5547323,-214.4274,66
0.8465185,-62.5049,1101,-0.5033482,-214.8864,63
0.80502915,-62.5049,1102,-0.6953541,-210.9543,63
0.9563353,-59.062,1103,-0.1782771,-210.9543,59
0.3787353,-59.062,1104,-0.2867021,-207.8570,59
0.28675485,-58.0297,1105,-1.0283124,-207.8570,58
-0.3728482,-59.372,1106,-1.0394976,-206.1834,59
-0.8242554,-59.372,1107,-1.4644357,-206.1834,59
-0.3668871,-60.6928,1108,-1.2262328,-207.3993,61
-0.0872724,-60.6928,1109,-0.1890925,-207.3993,61
-0.154724,-61.2498,1110,-0.88402,-217.4755,61
-1.0048048,-61.2498,1111,0.09190679,-217.4755,61
-0.5444619,-63.2098,1112,0.7159623,-221.8687,63
0.07528377,-63.2098,1113,0.38532925,-221.8687,63
0.35480475,-61.9325,1114,-0.2637984,-222.9071,62
0.5937816,-61.9325,1115,0.05377746,-224.0867,62
0.74614716,-59.2464,1116,0.1798433,-224.0867,59
0.5009483,-57.443,1117,0.66025287,-222.7089,57
0.9192407,-57.443,1118,0.322783,-222.7089,57
2.474194,-48.5359,1119,-0.6666203,-227.2516,49
1.4246991,-48.5359,1120,1.2738419,-227.2516,49
1.3335323,-43.7352,1121,0.09083378,-229.5345,44
1.8297825,-43.7352,1122,0.5787545,-229.5345,44
0.83484626,-40.7297,1123,1.1138798,-230.5157,41
1.204869,-40.7297,1124,-1.229953,-230.5157,41
-0.0191042,-40.7985,1125,0.48729485,-235.1418,41
-0.3437667,-40.7985,1126,-0.356693,-242.5033,41
0.7987206,-37.9231,1127,1.4928749,-242.5033,38
-0.7836955,-37.9231,1128,1.5219382,-245.9027,38
0.16269922,-37.3374,1129,0.15853718,-245.9027,37
-0.5873108,-39.4517,1130,0.00866306,-256.2177,39
-1.252033,-39.4517,1131,-0.4882616,-256.2177,39
-0.5620594,-41.4751,1132,0.01187921,-260.8601,41
-1.6471205,-41.4751,1133,-0.8942187,-260.8601,41
-0.6946549,-43.9759,1134,-1.9035966,-264.5765,44
0.20871472,-43.9759,1135,-0.0133876,-264.5765,44
-0.3454877,-45.2197,1136,-0.3339326,-264.8199,45
-1.2398841,-45.2197,1137,0.07375026,-264.8199,45
0.11103547,-44.8199,1138,0.6211788,-271.8482,45
-0.5245467,-44.8199,1139,-0.4611399,-273.1884,45
0.8913765,-41.611,1140,-0.7637879,-273.1884,42
0.626583,-41.611,1141,-0.9941503,-274.8045,42
0.7302345,-38.9821,1142,-0.4068252,-274.8045,39
0.42632794,-37.4473,1143,-0.132483,-276.5780,37
-0.1319053,-37.4473,1144,-0.1953684,-276.5780,37
0.13171577,-36.9732,1145,0.34608492,-281.6156,37
0.5525999,-36.9732,1146,-0.0725934,-281.6156,37
0.14375544,-36.4557,1147,-0.0143905,-283.2375,36
-0.6725171,-36.4557,1148,0.2023685,-283.2375,36
0.35681105,-35.1711,1149,-0.3560166,-286.9864,35
0.21227956,-35.1711,1150,0.20894104,-286.9864,35
-0.0104849,-35.2089,1151,0.10174555,-290.6835,35
-0.0191946,-35.2089,1152,0.68935585,-297.0180,35
0.7192354,-32.6196,1153,0.22465324,-297.0180,33
0.70788455,-32.6196,1154,0.6531894,-295.9532,33
1.2153583,-28.2443,1155,0.4487162,-295.9532,28
0.13994956,-27.7405,1156,0.49189922,-290.9568,28
0.20540357,-27.7405,1157,0.7102839,-290.9568,28
0.07462645,-27.4719,1158,0.66113955,-287.5487,27
-0.0312953,-27.4719,1159,0.00700098,-287.5487,27
0.24702454,-26.5826,1160,0.9082356,-284.3618,27
-0.3614008,-26.5826,1161,0.18987638,-284.3618,27
0.3227737,-25.4206,1162,0.5838836,-286.9633,25
0.560827,-25.4206,1163,-0.2047013,-286.9633,25
-0.1081109,-25.8098,1164,0.09205052,-279.4275,26
-0.4890307,-25.8098,1165,-0.606896,-273.8071,26
-1.0804915,-29.6996,1166,-0.2407741,-273.8071,30
-0.5589478,-31.7118,1167,-0.1478866,-275.4386,32
-1.291718,-31.7118,1168,0.0158632,-275.4386,32
0.1022464,-31.3437,1169,0.56579566,-278.6863,31
0.6796799,-31.3437,1170,0.03109131,-278.6863,31
-0.5745868,-33.4122,1171,0.2169933,-285.0838,33
-0.0293195,-33.4122,1172,-0.3540829,-285.0838,33
-0.4311241,-34.9642,1173,-0.1806086,-292.1152,35
-0.1220739,-34.9642,1174,-0.0033516,-292.1152,35
-0.1235641,-35.4091,1175,-0.9473804,-288.9837,35
-1.1554077,-35.4091,1176,-1.139659,-286.2925,35
0.09469783,-35.0682,1177,-2.0993726,-286.2925,35
-0.1378225,-35.0682,1178,-0.8179351,-281.6698,35
0.5378609,-33.1319,1179,-0.050421,-281.6698,33
-0.0198414,-33.2033,1180,-0.4455469,-276.3850,33
0.5288013,-33.2033,1181,-0.7427865,-276.3850,33
-0.1170244,-33.6246,1182,-0.4292842,-274.5933,34
0.03490305,-33.6246,1183,0.95996857,-274.5933,34
0.44941676,-32.0067,1184,0.37720993,-268.3750,32
-0.0390763,-32.0067,1185,0.05160964,-268.3750,32
0.05517769,-31.808,1186,0.05435765,-267.6903,32
0.38603282,-31.808,1187,0.5005766,-267.6903,32
1.4664464,-26.5288,1188,-0.128655,-267.6841,27
0.65067744,-26.5288,1189,-0.0920978,-264.0925,27
0.06935,-26.2792,1190,-0.3802401,-264.0925,26
-0.6976825,-26.2792,1191,-1.1413224,-260.9182,26
0.49094903,-24.5118,1192,1.0565172,-260.9182,25
-0.2690594,-25.4804,1193,0.97592014,-262.1665,25
0.8732363,-25.4804,1194,0.08007628,-262.1665,25
0.6587292,-23.1089,1195,-0.5657294,-260.7692,23
-0.1002251,-23.1089,1196,-0.5378698,-260.7692,23
0.40516782,-21.6503,1197,-0.9682874,-261.8666,22
-0.2876504,-21.6503,1198,-1.3148012,-261.8666,22
-0.9075989,-24.9177,1199,-0.1383727,-262.2688,25
-0.1692158,-24.9177,1200,0.03708231,-262.2688,25
0.27328813,-23.9339,1201,-0.5729439,-263.0049,24
0.3434291,-23.9339,1202,0.2984787,-274.3819,24
-0.5766553,-26.0098,1203,0.09113479,-274.3819,26
0.25408947,-26.0098,1204,0.409594,-273.8143,26
0.48250246,-24.2728,1205,-0.5854119,-273.8143,24
-0.5494962,-26.251,1206,0.573888,-281.1681,26
0.22682416,-26.251,1207,0.9285893,-281.1681,26
0.6620203,-23.8677,1208,2.062256,-278.1918,24
1.063465,-23.8677,1209,-0.3032211,-278.1918,24
0.21852481,-23.081,1210,0.87029904,-287.3215,23
0.33487725,-23.081,1211,-0.9377894,-287.3215,23
0.735793,-20.4322,1212,-0.5589317,-286.7686,20
-0.2432817,-20.4322,1213,0.84801775,-286.7686,20
-0.7078151,-22.9803,1214,0.19485152,-288.5652,23
-0.7693054,-22.9803,1215,-0.4391422,-291.1819,23
0.08806753,-22.6633,1216,0.8886614,-291.1819,23
0.0520848,-22.6633,1217,-1.0303729,-290.2142,23
0.9518895,-19.2365,1218,1.2462642,-290.2142,19
0.8641386,-16.1256,1219,0.43553612,-286.1915,16
0.4838233,-16.1256,1220,-0.6032633,-286.1915,16
-0.4280123,-17.6664,1221,0.91477954,-290.9201,18
1.1701738,-17.6664,1222,0.237594,-290.9201,18
0.39442968,-16.2465,1223,1.3785689,-284.2589,16
0.2293545,-16.2465,1224,-1.2886099,-284.2589,16
0.2514081,-15.3414,1225,-0.1664592,-284.2725,15
-0.0140877,-15.3414,1226,0.46630728,-285.2740,15
0.09778631,-14.9894,1227,1.4215598,-285.2740,15
0.31832302,-14.9894,1228,0.73656905,-287.7409,15
1.4545887,-9.7528,1229,0.45443496,-287.7409,10
0.6470485,-7.4235,1230,1.3011427,-289.8729,7
-2.1528187,-7.4235,1231,-1.0619928,-289.8729,7
0.5959804,-5.2779,1232,0.5033488,-287.4766,5
0.08836317,-5.2779,1233,1.7774744,-287.4766,5
0.6826196,-2.8205,1234,1.4359403,-278.6277,3
0.5999336,-2.8205,1235,-0.0977387,-278.6277,3
-0.2929368,-3.8751,1236,-0.3971143,-281.2023,4
-0.1415924,-3.8751,1237,-0.6836906,-281.2023,4
-0.3188481,-5.0229,1238,-0.3028564,-280.7822,5
-0.9870571,-5.0229,1239,-0.6126713,-275.3996,5
-0.9038167,-8.2767,1240,-0.5701137,-275.3996,8
-1.971692,-8.2767,1241,-0.7402726,-273.3973,8
0.73099756,-5.6451,1242,-0.0201337,-273.3973,6
-1.6030362,-11.416,1243,-0.6724616,-277.3113,11
-0.0202477,-11.416,1244,-0.1505064,-277.3113,11
0.08080566,-11.1251,1245,1.006169,-280.7773,11
-1.200299,-11.1251,1246,0.5452536,-280.7773,11
0.8708515,-7.9901,1247,-0.8761068,-286.0667,8
-0.5102387,-7.9901,1248,0.9392923,-286.0667,8
0.16730642,-7.3877,1249,0.04659396,-287.3972,7
1.5049094,-7.3877,1250,0.09930974,-287.3972,7
0.6597092,-5.0128,1251,1.0032881,-277.3507,5
1.9675813,-5.0128,1252,-0.8720734,-270.7108,5
1.053914,-1.2187,1253,-0.6305782,-270.7108,1
1.1153325,-1.2187,1254,1.3875325,-264.0592,1
0.4658841,0.4585,1255,1.2911195,-264.0592,0
-0.2833095,-0.5614,1256,-0.457112,-260.6353,1
-0.384007,-0.5614,1257,0.16653496,-260.6353,1
-0.6276565,-2.821,1258,0.84226215,-256.4893,3
-0.0093061,-2.821,1259,-0.3392453,-256.4893,3
-0.0621719,-3.0448,1260,0.11391291,-256.4134,3
-0.1609366,-3.0448,1261,-1.2925352,-256.4134,3
1.3656629,1.8716,1262,0.2021666,-255.0146,2
0.12421238,1.8716,1263,1.0374374,-255.0146,2
0.39625168,3.2981,1264,0.00872618,-255.6451,3
-2.0092242,3.2981,1265,-0.037787,-260.0548,3
0.406451,4.7613,1266,-0.3739855,-260.0548,5
0.23971081,4.7613,1267,-0.5219348,-259.8594,5
0.21231866,5.5256,1268,-0.7497006,-259.8594,6
0.32162142,6.6835,1269,0.062152,-256.2518,7
0.17339039,6.6835,1270,-0.0351357,-256.2518,7
0.36804914,8.0085,1271,0.6752115,-257.1433,8
-0.755085,8.0085,1272,0.12880298,-257.1433,8
-0.61879,5.7808,1273,-1.5893935,-254.1791,6
0.07239986,5.7808,1274,-0.6923671,-254.1791,6
1.5005944,11.183,1275,0.2572545,-254.6405,11
0.6372695,11.183,1276,-0.5129061,-253.1418,11
-0.7622777,8.4388,1277,-0.4804019,-253.1418,8
-1.9703019,8.4388,1278,-0.5236954,-253.5930,8
0.66570187,10.8353,1279,-1.5322802,-253.5930,11
-0.0982051,10.4817,1280,-0.9347301,-254.4653,10
0.20525074,10.4817,1281,-0.155634,-254.4653,10
1.9569039,17.5266,1282,-0.3763073,-255.5175,18
0.37735677,17.5266,1283,2.2795382,-255.5175,18
0.05923319,17.7398,1284,0.56072116,-257.4750,18
-1.2990555,17.7398,1285,-0.0266075,-257.4750,18
-0.991776,14.1694,1286,-0.2549958,-261.1823,14
-0.9873128,14.1694,1287,-0.1593542,-261.1823,14
0.6282909,16.4313,1288,-0.2856041,-264.8451,16
-0.2303793,16.4313,1289,1.3217309,-273.1992,16
-0.9054356,13.1717,1290,0.42466986,-273.1992,13
-0.2698091,13.1717,1291,-0.5026738,-273.9114,13
-1.0336552,9.4506,1292,-0.224153,-273.9114,9
0.30923808,10.5638,1293,-0.1396453,-282.9280,11
0.9894295,10.5638,1294,0.8856206,-282.9280,11
-0.3124765,9.4389,1295,0.3864184,-284.3625,9
1.1271937,9.4389,1296,0.8615445,-284.3625,9
0.07214785,9.6986,1297,0.5523956,-286.8523,10
2.3738081,9.6986,1298,0.7949282,-286.8523,10
0.00981331,9.734,1299,0.08312962,-284.9936,10
0.6124369,9.734,1300,-0.4627194,-284.9936,10
-0.4660753,8.0561,1301,0.7370909,-278.1816,8
-0.6215079,8.0561,1302,0.8852278,-271.3593,8
0.40875602,9.5276,1303,-1.1806,-271.3593,10
-0.3601223,9.5276,1304,-0.5266468,-266.0774,10
0.9936614,13.1048,1305,-0.5829601,-266.0774,13
-0.3323876,11.9082,1306,-0.8054261,-257.2804,12
1.1682444,11.9082,1307,-0.949149,-257.2804,12
0.2878461,12.9444,1308,0.27459347,-260.7398,13
0.6019896,12.9444,1309,0.5435508,-260.7398,13
0.64485824,15.2659,1310,-0.6577683,-256.2387,15
-0.1208403,15.2659,1311,0.20670694,-256.2387,15
0.20636284,16.0088,1312,0.48724443,-255.7628,16
-2.251991,16.0088,1313,-0.043518,-255.7628,16
-0.9312624,12.6563,1314,-0.8339657,-259.5188,13
0.30429292,12.6563,1315,-0.0926607,-259.5058,13
-0.3144616,11.5242,1316,-0.852303,-259.5058,12
-0.1473784,11.5242,1317,1.8083587,-260.6355,12
0.78604865,14.354,1318,0.0716809,-260.6355,14
-1.843416,7.7177,1319,0.861578,-261.7908,8
0.36266255,7.7177,1320,0.04259527,-261.7908,8
0.12725401,8.1758,1321,-0.3456157,-265.4516,8
-0.0419713,8.1758,1322,0.5076096,-265.4516,8
-1.2358568,3.7267,1323,-0.8839021,-270.8510,4
-0.1788433,3.7267,1324,0.84286743,-270.8510,4
-0.7891491,0.8858,1325,0.8103739,-267.7418,1
-0.2023212,0.8858,1326,-0.8713008,-259.6958,1
1.1392571,4.9871,1327,-0.5574549,-259.6958,5
1.168727,4.9871,1328,1.6537412,-261.4959,5
0.44562876,6.5914,1329,1.4904318,-261.4959,7
0.864256,9.7027,1330,0.84661055,-255.8406,10
-0.2783999,9.7027,1331,1.4066133,-255.8406,10
0.5356904,11.6312,1332,-0.7608843,-255.4335,12
0.57131886,11.6312,1333,0.37780333,-255.4335,12
-1.0158219,7.9742,1334,-1.6140176,-257.9595,8
-0.1527437,7.9742,1335,-2.0697494,-257.9595,8
-1.888032,1.1773,1336,0.48721933,-261.6589,1
-2.9335115,1.1773,1337,-0.3582475,-261.6589,1
0.2977395,2.2492,1338,-2.8811076,-270.0858,2
-0.6152625,2.2492,1339,0.3245718,-275.4659,2
0.9110527,5.529,1340,-0.7279797,-275.4659,6
0.21202421,5.529,1341,0.6422153,-271.1650,6
-0.6627217,3.1432,1342,1.2327431,-271.1650,3
0.76982486,5.9146,1343,-0.3100094,-267.0414,6
-0.190629,5.9146,1344,0.86820924,-267.0414,6
-0.2132201,5.147,1345,0.3105248,-266.7885,5
-0.8342302,5.147,1346,0.44031784,-266.7885,5
-0.2962139,4.0806,1347,0.24516979,-265.4315,4
-0.0596242,4.0806,1348,-1.3953792,-265.4315,4
0.15355027,4.6334,1349,-0.5924794,-271.4845,5
0.27121353,4.6334,1350,0.03166512,-271.4845,5
-0.0715491,4.3758,1351,0.06827855,-276.5453,4
1.2518086,4.3758,1352,-2.7007978,-282.1229,4
-0.385762,2.9871,1353,0.7453587,-282.1229,3
0.74230707,2.9871,1354,-0.9793427,-278.0465,3
-0.7839029,0.165,1355,-1.4086461,-278.0465,0
1.1797827,4.4122,1356,-0.784936,-275.2724,4
0.7208046,4.4122,1357,0.1594083,-275.2724,4
-0.0237092,4.3269,1358,-0.7653024,-270.0556,4
-0.3897896,4.3269,1359,-0.1480728,-270.0556,4
-1.0441494,0.5679,1360,-0.7040538,-267.2669,1
-0.4936224,0.5679,1361,-0.5301189,-267.2669,1
-0.008026,0.539,1362,1.0767595,-266.8029,1
-0.2100425,0.539,1363,0.09265682,-266.8029,1
-0.3653244,-0.7761,1364,0.41883174,-264.7369,1
0.38551927,-0.7761,1365,0.0248386,-262.8496,1
1.0000314,2.824,1366,-0.6987497,-262.8496,3
0.10556293,2.824,1367,0.2260389,-263.3022,3
0.7634399,5.5724,1368,-1.0354006,-263.3022,6
-0.4952662,3.7894,1369,-0.0264164,-265.6074,4
-0.0959898,3.7894,1370,0.01400113,-265.6074,4
-0.222998,2.9866,1371,0.2698052,-267.2031,3
0.12063909,2.9866,1372,0.7315769,-267.2031,3
1.0391743,6.7276,1373,-0.1425427,-268.5213,7
0.93176556,6.7276,1374,1.3111007,-268.5213,7
-0.0459847,6.5621,1375,2.627583,-267.5537,7
1.3591342,6.5621,1376,-0.0825605,-268.8740,7
-1.1679645,2.3574,1377,1.304664,-268.8740,2
-0.3616136,2.3574,1378,-0.6338307,-266.1714,2
1.1604888,6.5352,1379,-0.4761807,-266.1714,7
-0.2837819,5.5136,1380,-0.1860567,-269.4567,6
-1.4477551,5.5136,1381,-0.7241439,-269.4567,6
-0.2597076,4.5786,1382,-0.6008468,-266.1110,5
0.47102666,4.5786,1383,-0.2977369,-266.1110,5
-0.3306407,3.3883,1384,-0.2851676,-266.6675,3
0.10493541,3.3883,1385,0.5436175,-266.6675,3
0.31201124,4.5116,1386,-0.0849261,-270.2986,5
-1.1090558,4.5116,1387,-0.0616413,-270.2986,5
0.39551592,5.9354,1388,-0.5795919,-277.5419,6
-1.0237617,5.9354,1389,-0.4282617,-278.3718,6
-0.0634871,5.7069,1390,-0.2668159,-278.3718,6
-0.8861786,5.7069,1391,0.6696834,-273.6819,6
1.046552,9.4744,1392,0.53068537,-273.6819,9
-1.0210512,5.7987,1393,0.48864323,-268.0035,6
-1.6839535,5.7987,1394,-0.0562089,-268.0035,6
-1.1679276,1.5941,1395,-0.7971832,-265.6653,2
-0.2857095,1.5941,1396,-0.2525327,-265.6653,2
-0.7234074,-1.0101,1397,0.57636523,-263.2367,1
1.5020665,-1.0101,1398,0.01493847,-263.2367,1
1.4404956,4.1756,1399,1.1522895,-264.1076,4
-0.0921319,4.1756,1400,-0.2168131,-264.1076,4
-0.3965666,2.748,1401,-0.1578592,-266.7262,3
-1.5364652,2.748,1402,1.0514315,-270.3383,3
-0.4979823,0.9553,1403,-1.1636732,-270.3383,1
1.2651529,0.9553,1404,-0.1604034,-269.4567,1
0.67176485,3.3736,1405,-1.269757,-269.4567,3
1.2033772,7.7058,1406,-0.17231,-273.4058,8
1.0836256,7.7058,1407,-0.0471422,-273.4058,8
0.9590657,11.1584,1408,0.22858399,-268.8792,11
0.36044335,11.1584,1409,-0.3816391,-268.8792,11
-0.1728988,10.536,1410,0.56050175,-270.6044,11
-1.174341,10.536,1411,0.5050972,-270.6044,11
-0.0028119,10.5259,1412,-1.5290445,-269.6859,11
-0.6810145,10.5259,1413,0.00370002,-269.6859,11
-1.401895,5.479,1414,0.49251205,-269.6795,5
-1.2040842,5.479,1415,-0.410812,-268.9418,5
0.75247943,8.188,1416,-0.0322554,-268.9418,8
-0.0725436,8.188,1417,-0.5318037,-272.6776,8
0.49518824,9.9706,1418,0.19781452,-272.6776,10
0.4999566,11.7705,1419,-0.8276908,-269.3500,12
0.45284712,11.7705,1420,0.04252112,-269.3500,12
0.06424356,12.0018,1421,0.11861706,-270.1661,12
-1.6279942,12.0018,1422,-0.378066,-270.1661,12
-0.6314458,9.7285,1423,-0.324899,-270.8240,10
1.1748419,9.7285,1424,-0.4856178,-270.8240,10
0.8693347,12.8582,1425,-0.3604082,-271.4310,13
-1.082299,12.8582,1426,-1.4019616,-266.9383,13
0.29969656,13.9371,1427,0.33502755,-266.9383,14
-0.1396642,13.9371,1428,-0.5009023,-264.9844,14
-1.2735605,9.3522,1429,0.2395381,-264.9844,9
0.344594,10.5928,1430,-0.3630365,-262.7497,11
1.2247293,10.5928,1431,0.00727141,-262.7497,11
0.8905189,13.7987,1432,-0.1182557,-264.1236,14
-0.8416989,13.7987,1433,0.6571865,-264.1236,14
-1.0871542,9.8849,1434,0.23067197,-266.8991,10
-1.1338252,9.8849,1435,-0.7494195,-266.8991,10
-0.7781638,7.0835,1436,-0.2889423,-259.3818,7
