acc_x,speed_x_km,time,acc_y,speed_y_km,speed,label,timestamp
0.74109757,-7.2229,109,-0.68803275,-128.6444,129,1,3582475
0.003059864,-7.2119,110,-0.15773511,-129.2122,129,1,3582476
0.11086357,-7.2119,110,0.13982368,-129.2122,129,1,3582476
-1.4066336,-12.2758,111,-0.8859638,-132.4017,133,1,3582477
-0.45237327,-13.9043,112,-0.23169965,-133.2358,134,1,3582478
0.42708433,-13.9043,112,-1.1626518,-133.2358,134,1,3582478
0.02377677,-13.8187,113,-1.017384,-136.8984,138,1,3582479
0.35229635,-13.8187,113,0.16817701,-136.8984,138,1,3582479
-0.5021113,-15.6263,114,-0.59638023,-139.0454,140,1,3582480
0.86293936,-15.6263,114,1.1610756,-139.0454,140,1,3582480
0.65656686,-13.2627,115,3.1134374,-127.8370,129,1,3582481
0.7382579,-13.2627,115,2.7755985,-127.8370,129,1,3582481
0.94025826,-9.8777,116,2.6351173,-118.3506,119,1,3582482
0.29781747,-9.8777,116,0.9250912,-118.3506,119,1,3582482
-0.06891489,-10.1258,117,-0.19098556,-119.0381,119,1,3582483
-0.5749512,-10.1258,117,0.52007544,-119.0381,119,1,3582483
-1.5283318,-15.6278,118,0.120087385,-118.6058,120,1,3582484
-0.016088963,-15.6858,119,0.5220692,-116.7264,118,1,3582485
-0.2522025,-15.6858,119,0.39406157,-116.7264,118,1,3582485
-0.87330306,-18.8296,120,0.8280182,-113.7455,115,1,3582486
0.41100574,-18.8296,120,0.465259,-113.7455,115,1,3582486
-0.835463,-21.8373,121,0.06466508,-113.5127,116,1,3582487
0.12690246,-21.8373,121,0.62205625,-113.5127,116,1,3582487
-0.34778166,-23.0893,122,1.2425287,-109.0396,111,1,3582488
-0.8357254,-23.0893,122,-0.24015647,-109.0396,111,1,3582488
1.3981141,-18.0561,123,0.96779203,-105.5556,107,1,3582489
-0.06099105,-18.0561,123,0.59770936,-105.5556,107,1,3582489
0.6327003,-15.7784,124,-0.9582927,-109.0054,110,1,3582490
0.14780664,-15.7784,124,-0.8298882,-109.0054,110,1,3582490
0.21284509,-15.0121,125,-0.8082768,-111.9152,113,1,3582491
-1.2131345,-19.3794,126,-1.3872218,-116.9092,119,1,3582492
-0.43668008,-19.3794,126,-1.9583706,-116.9092,119,1,3582492
1.0459647,-15.6140,127,-0.1511172,-117.4532,118,1,3582493
0.34868884,-15.6140,127,-0.32196426,-117.4532,118,1,3582493
-0.12926054,-16.0793,128,0.39406145,-116.0346,117,1,3582494
0.58610845,-16.0793,128,-0.19526601,-116.0346,117,1,3582494
0.28875208,-15.0398,129,-0.77923656,-118.8399,120,1,3582495
-0.13758135,-15.0398,129,-0.010386229,-118.8399,120,1,3582495
-0.5673474,-17.0822,130,0.6228787,-116.5975,118,1,3582496
-0.019729376,-17.0822,130,2.523957,-116.5975,118,1,3582496
0.10356188,-16.7094,131,3.0101929,-105.7608,107,1,3582497
0.83599305,-13.6998,132,3.3893647,-93.5591,95,1,3582498
-1.1225808,-13.6998,132,1.6156934,-93.5591,95,1,3582498
-0.84406805,-16.7385,133,0.52169704,-91.6810,93,1,3582499
0.60480094,-16.7385,133,-1.1678542,-91.6810,93,1,3582499
-0.12164903,-17.1764,134,-0.093634486,-92.0181,94,1,3582500
-0.61973596,-17.1764,134,-0.67779946,-92.0181,94,1,3582500
-0.7849238,-20.0022,135,0.12131238,-91.5813,94,1,3582501
-0.19219148,-20.0022,135,-0.86224484,-91.5813,94,1,3582501
-0.84101474,-23.0298,136,-0.54194593,-93.5323,96,1,3582502
0.3863448,-23.0298,136,2.0474577,-93.5323,96,1,3582502
-0.057249904,-23.2359,137,2.5879822,-84.2156,87,1,3582503
0.83209145,-23.2359,137,2.6425023,-84.2156,87,1,3582503
-1.6843994,-29.2997,138,1.875776,-77.4628,83,1,3582504
0.62552464,-27.0479,139,1.1231205,-73.4196,78,1,3582505
-0.9642315,-27.0479,139,0.15897477,-73.4196,78,1,3582505
0.44084823,-25.4608,140,2.0926218,-65.8861,71,1,3582506
-0.7102841,-25.4608,140,1.8605233,-65.8861,71,1,3582506
-2.0775704,-32.9401,141,0.47456527,-64.1777,72,1,3582507
-1.7709407,-32.9401,141,0.32360435,-64.1777,72,1,3582507
-1.0430828,-36.6952,142,-0.22923493,-65.0029,75,1,3582508
-1.6164684,-36.6952,142,-0.013871908,-65.0029,75,1,3582508
-2.3421397,-45.1269,143,1.060869,-61.1838,76,1,3582509
-0.9390771,-45.1269,143,-0.4994235,-61.1838,76,1,3582509
0.3344388,-43.9229,144,-0.56099504,-63.2034,77,1,3582510
-0.40551174,-43.9229,144,-0.62893564,-63.2034,77,1,3582510
2.1116695,-36.3209,145,-0.18945885,-63.8855,73,1,3582511
0.9835638,-32.7800,146,-1.0164614,-67.5447,75,1,3582512
-0.11665785,-32.7800,146,-1.339486,-67.5447,75,1,3582512
-0.78104174,-35.5918,147,0.3681436,-66.2194,75,1,3582513
-0.4845345,-35.5918,147,0.5245966,-66.2194,75,1,3582513
-0.36135757,-36.8927,148,0.653365,-63.8673,74,1,3582514
-0.17305136,-36.8927,148,0.594558,-63.8673,74,1,3582514
1.6964655,-30.7854,149,1.5538425,-58.2735,66,1,3582515
1.737644,-30.7854,149,0.95342374,-58.2735,66,1,3582515
-0.22283137,-31.5876,150,0.67771256,-55.8337,64,1,3582516
1.8294368,-31.5876,150,-0.6129573,-55.8337,64,1,3582516
1.3608747,-26.6884,151,-0.39464924,-57.2544,63,1,3582517
2.2587337,-26.6884,151,-0.106212884,-57.2544,63,1,3582517
-0.7556101,-29.4086,152,-0.42481306,-58.7838,66,1,3582518
-2.5224445,-38.4894,153,-1.554691,-64.3806,75,1,3582519
-1.6675365,-38.4894,153,-0.9851871,-64.3806,75,1,3582519
-1.0189577,-42.1577,154,0.3555774,-63.1006,76,1,3582520
-0.82554615,-42.1577,154,0.62454057,-63.1006,76,1,3582520
-0.0007267,-42.1603,155,-0.7320622,-65.7360,78,1,3582521
-0.124697685,-42.1603,155,1.3492811,-65.7360,78,1,3582521
1.5441127,-36.6015,156,-0.13220355,-66.2119,76,1,3582522
-0.62998724,-36.6015,156,-0.8365323,-66.2119,76,1,3582522
-0.29793346,-37.6741,157,-1.1543016,-70.3674,80,1,3582523
0.4789641,-37.6741,157,-2.1047263,-70.3674,80,1,3582523
-1.3421266,-42.5057,158,-1.009614,-74.0020,85,1,3582524
-0.33580267,-43.7146,159,0.5922353,-71.8700,84,1,3582525
-1.280369,-43.7146,159,-0.7850879,-71.8700,84,1,3582525
-0.60204923,-45.8820,160,-1.7551825,-78.1886,91,1,3582526
-1.9835314,-45.8820,160,-0.16687787,-78.1886,91,1,3582526
-3.7373357,-59.3364,161,-0.18634301,-78.8595,99,1,3582527
-3.1920638,-59.3364,161,0.4822656,-78.8595,99,1,3582527
0.5413372,-57.3876,162,0.001234174,-78.8550,98,1,3582528
-1.5564988,-57.3876,162,0.18361433,-78.8550,98,1,3582528
1.2524033,-52.8789,163,-0.77510464,-81.6454,97,1,3582529
0.11569905,-52.8789,163,-1.027419,-81.6454,97,1,3582529
-0.13417673,-53.3620,164,-1.8457432,-88.2901,103,1,3582530
-0.58816135,-53.3620,164,-2.580681,-88.2901,103,1,3582530
-0.51196456,-55.2050,165,-1.4584947,-93.5406,109,1,3582531
0.08054972,-54.9151,166,0.15750861,-92.9736,108,1,3582532
1.2344418,-54.9151,166,0.24361688,-92.9736,108,1,3582532
1.0942656,-50.9757,167,0.11471915,-92.5606,106,1,3582533
1.1046184,-50.9757,167,0.55082715,-92.5606,106,1,3582533
-0.15958393,-51.5502,168,0.22506541,-91.7504,105,1,3582534
1.1647046,-51.5502,168,1.9358611,-91.7504,105,1,3582534
-0.53488064,-53.4758,169,0.17315102,-91.1270,106,1,3582535
1.0837841,-53.4758,169,0.77579236,-91.1270,106,1,3582535
-0.84809554,-56.5289,170,0.77965057,-88.3203,105,1,3582536
-1.0400504,-56.5289,170,0.008624114,-88.3203,105,1,3582536
-1.3580031,-61.4177,171,-0.23484321,-89.1657,108,1,3582537
-0.77663845,-61.4177,171,-0.9758723,-89.1657,108,1,3582537
-1.1825325,-65.6748,172,-0.8154366,-92.1013,113,1,3582538
0.24028659,-64.8098,173,-0.8117553,-95.0236,115,1,3582539
0.5551597,-64.8098,173,1.1532183,-95.0236,115,1,3582539
0.804168,-61.9148,174,-0.66457045,-97.4161,115,1,3582540
0.2904513,-61.9148,174,-0.49711877,-97.4161,115,1,3582540
1.0429595,-58.1601,175,0.5715747,-95.3584,112,1,3582541
-0.2013303,-58.1601,175,0.36313686,-95.3584,112,1,3582541
0.892622,-54.9467,176,0.3142636,-94.2271,109,1,3582542
-1.7470468,-54.9467,176,0.27055216,-94.2271,109,1,3582542
0.08277941,-54.6487,177,-0.3092772,-95.3405,110,1,3582543
0.032948017,-54.6487,177,-1.9417748,-95.3405,110,1,3582543
0.9271461,-51.3110,178,-1.4232775,-100.4643,113,1,3582544
-1.0612316,-51.3110,178,-3.7307277,-100.4643,113,1,3582544
-0.26792884,-52.2755,179,-1.0625626,-104.2895,117,1,3582545
-0.98212576,-55.8112,180,0.8234599,-101.3250,116,1,3582546
-0.9251336,-55.8112,180,-0.49598336,-101.3250,116,1,3582546
-0.044282436,-55.9706,181,0.2328018,-100.4869,115,1,3582547
0.3932475,-55.9706,181,0.19071262,-100.4869,115,1,3582547
1.1598713,-51.7951,182,1.2864066,-95.8559,109,1,3582548
-0.8099829,-51.7951,182,0.09353352,-95.8559,109,1,3582548
-0.11310196,-52.2022,183,0.74075013,-93.1892,107,1,3582549
-1.6604784,-52.2022,183,0.82557046,-93.1892,107,1,3582549
-0.51118076,-54.0425,184,0.784887,-90.3636,105,1,3582550
0.10674596,-54.0425,184,1.6657662,-90.3636,105,1,3582550
0.32270765,-52.8807,185,-0.554566,-92.3600,106,1,3582551
-0.2136606,-53.6499,186,-1.0284956,-96.0626,110,1,3582552
0.4403168,-53.6499,186,1.4049027,-96.0626,110,1,3582552
1.2661338,-49.0918,187,-0.21489407,-96.8362,109,1,3582553
1.2596337,-49.0918,187,0.14523873,-96.8362,109,1,3582553
0.98902047,-45.5313,188,0.33771124,-95.6205,106,1,3582554
0.02731204,-45.5313,188,-1.1950632,-95.6205,106,1,3582554
-0.4749391,-47.2411,189,-1.2511419,-100.1246,111,1,3582555
0.31738687,-47.2411,189,-2.303408,-100.1246,111,1,3582555
-1.6546915,-53.1980,190,-3.2661304,-111.8827,124,1,3582556
-0.42974627,-53.1980,190,-1.8931892,-111.8827,124,1,3582556
0.56358194,-51.1691,191,0.8718117,-108.7441,120,1,3582557
1.15641,-51.1691,191,0.62687135,-108.7441,120,1,3582557
-0.61852276,-53.3958,192,0.90822554,-105.4745,118,1,3582558
-0.7297338,-56.0228,193,-0.7817656,-108.2889,122,1,3582559
-0.88331246,-56.0228,193,1.4584394,-108.2889,122,1,3582559
-0.5287088,-57.9262,194,-0.9409322,-111.6762,126,1,3582560
-1.3360186,-57.9262,194,0.06496136,-111.6762,126,1,3582560
-0.20589435,-58.6674,195,0.63660365,-109.3845,124,1,3582561
0.14685583,-58.6674,195,-0.7340609,-109.3845,124,1,3582561
0.36994755,-57.3356,196,-0.30956697,-110.4989,124,1,3582562
0.6971495,-57.3356,196,0.6586728,-110.4989,124,1,3582562
1.1454903,-53.2118,197,0.21933681,-109.7093,122,1,3582563
0.29991055,-53.2118,197,1.5577639,-109.7093,122,1,3582563
-0.082464814,-53.5087,198,-0.18008426,-110.3576,123,1,3582564
-0.044712424,-53.5087,198,-1.6678519,-110.3576,123,1,3582564
1.7594122,-47.1748,199,-1.685108,-116.4240,126,1,3582565
0.092050076,-46.8434,200,-0.011691608,-116.4661,126,1,3582566
1.8826735,-46.8434,200,0.07860329,-116.4661,126,1,3582566
1.5216635,-41.3655,201,-0.1833746,-117.1262,124,1,3582567
1.6875613,-41.3655,201,-0.11609118,-117.1262,124,1,3582567
-0.4942671,-43.1448,202,0.10956183,-116.7318,124,1,3582568
-0.6508386,-43.1448,202,-1.3209105,-116.7318,124,1,3582568
0.20901847,-42.3924,203,-1.2576344,-121.2593,128,1,3582569
0.36564136,-42.3924,203,-0.75138396,-121.2593,128,1,3582569
-0.05468917,-42.5892,204,-1.5917706,-126.9897,134,1,3582570
-0.3274474,-42.5892,204,-0.6322697,-126.9897,134,1,3582570
0.38763595,-41.1937,205,-0.30545896,-128.0893,135,1,3582571
0.487247,-41.1937,205,0.33181232,-128.0893,135,1,3582571
-0.3055036,-42.2936,206,1.4946508,-122.7086,130,1,3582572
0.8692405,-39.1643,207,1.2375785,-118.2533,125,1,3582573
-0.311404,-39.1643,207,0.83676624,-118.2533,125,1,3582573
1.1767435,-34.9280,208,-0.15694954,-118.8183,124,1,3582574
0.296224,-34.9280,208,0.3719053,-118.8183,124,1,3582574
0.9724444,-31.4272,209,0.057860136,-118.6100,123,1,3582575
0.13986897,-31.4272,209,-0.7302731,-118.6100,123,1,3582575
0.66740215,-29.0246,210,-0.89783835,-121.8422,125,1,3582576
-0.03850901,-29.0246,210,-1.6865258,-121.8422,125,1,3582576
0.5375329,-27.0895,211,-1.9117049,-128.7244,132,1,3582577
1.1931401,-27.0895,211,-1.3956324,-128.7244,132,1,3582577
-0.750358,-29.7907,212,-1.9065415,-135.5879,139,1,3582578
1.1467693,-25.6624,213,-1.0545961,-139.3845,142,1,3582579
-0.08390427,-25.6624,213,-0.2696737,-139.3845,142,1,3582579
-0.34435678,-26.9021,214,0.5487143,-137.4091,140,1,3582580
0.1826247,-26.9021,214,0.5081798,-137.4091,140,1,3582580
0.68215156,-24.4463,215,1.6600075,-131.4331,134,1,3582581
-0.28159022,-24.4463,215,0.5435965,-131.4331,134,1,3582581
0.92812514,-21.1051,216,1.9925253,-124.2600,126,1,3582582
0.31920683,-21.1051,216,-0.19310755,-124.2600,126,1,3582582
0.01933527,-21.0355,217,-0.3657264,-125.5766,127,1,3582583
-1.0480895,-21.0355,217,-1.2623028,-125.5766,127,1,3582583
-0.0767591,-21.3118,218,-0.95922285,-129.0298,131,1,3582584
-0.52400184,-21.3118,218,-0.12902713,-129.0298,131,1,3582584
-1.345038,-26.1539,219,-0.21489197,-129.8034,132,1,3582585
0.0426147,-26.0005,220,0.5986534,-127.6482,130,1,3582586
0.089293,-26.0005,220,1.2517705,-127.6482,130,1,3582586
-1.602249,-31.7686,221,-0.079269886,-127.9336,132,1,3582587
-1.3326833,-31.7686,221,-1.011318,-127.9336,132,1,3582587
-2.983474,-42.5091,222,-3.0172644,-138.7958,145,1,3582588
0.30556393,-42.5091,222,-0.28872913,-138.7958,145,1,3582588
-0.51403975,-44.3597,223,-0.7395536,-141.4582,148,1,3582589
0.38850617,-44.3597,223,-0.11571187,-141.4582,148,1,3582589
1.713505,-38.1910,224,-0.028141081,-141.5595,147,1,3582590
1.3556476,-38.1910,224,1.2805146,-141.5595,147,1,3582590
-0.9338046,-41.5527,225,0.029154837,-141.4545,147,1,3582591
1.1206319,-41.5527,225,1.0714419,-141.4545,147,1,3582591
0.6608403,-39.1737,226,-0.6651218,-143.8489,149,1,3582592
-0.011338949,-39.2145,227,-0.684665,-146.3137,151,1,3582593
0.32004356,-39.2145,227,-0.26169434,-146.3137,151,1,3582593
0.60532546,-37.0354,228,-1.28051,-150.9236,155,1,3582594
-0.428015,-37.0354,228,-2.0149198,-150.9236,155,1,3582594
-0.25736928,-37.9619,229,-1.2094213,-155.2775,160,1,3582595
-0.20129752,-37.9619,229,-1.7067463,-155.2775,160,1,3582595
0.38708067,-36.5684,230,-2.1185508,-162.9043,167,1,3582596
0.5166975,-36.5684,230,0.5328063,-162.9043,167,1,3582596
0.55898356,-34.5561,231,0.42357558,-161.3794,165,1,3582597
-0.039466262,-34.5561,231,0.7569465,-161.3794,165,1,3582597
-0.33746028,-35.7709,232,0.38355246,-159.9986,164,1,3582598
0.06344211,-35.7709,232,0.1925526,-159.9986,164,1,3582598
-0.49068975,-37.5374,233,-1.0462071,-163.7650,168,1,3582599
0.73451746,-34.8931,234,-2.0799248,-171.2527,175,1,3582600
1.3216064,-34.8931,234,-0.1506557,-171.2527,175,1,3582600
0.59600735,-32.7475,235,-0.44267982,-172.8463,176,1,3582601
0.90113163,-32.7475,235,0.565469,-172.8463,176,1,3582601
0.38802743,-31.3506,236,-0.41407514,-174.3370,177,1,3582602
0.18603921,-31.3506,236,0.35526097,-174.3370,177,1,3582602
-0.36305606,-32.6576,237,0.2895689,-173.2946,176,1,3582603
0.034107685,-32.6576,237,-0.95560366,-173.2946,176,1,3582603
-0.34906828,-33.9143,238,-0.35589623,-174.5758,178,1,3582604
0.28119552,-33.9143,238,0.2052249,-174.5758,178,1,3582604
-0.18902373,-34.5947,239,-1.0022085,-178.1837,182,1,3582605
0.17412496,-33.9679,240,0.13166136,-177.7098,181,1,3582606
0.57449794,-33.9679,240,-0.25434473,-177.7098,181,1,3582606
1.2540033,-29.4535,241,0.59898734,-175.5534,178,1,3582607
1.4042923,-29.4535,241,0.011433676,-175.5534,178,1,3582607
0.84982204,-26.3941,242,-0.669954,-177.9652,180,1,3582608
-0.22966409,-26.3941,242,1.3268777,-177.9652,180,1,3582608
-1.180285,-30.6431,243,0.3205941,-176.8111,179,1,3582609
-0.5706976,-30.6431,243,-0.27938688,-176.8111,179,1,3582609
0.7743602,-27.8554,244,-0.36095297,-178.1105,180,1,3582610
0.6065209,-27.8554,244,-0.29802108,-178.1105,180,1,3582610
0.9814055,-24.3224,245,1.1972463,-173.8004,175,1,3582611
2.1884074,-24.3224,245,1.8717179,-173.8004,175,1,3582611
-0.8089379,-27.2346,246,1.0836127,-169.8994,172,1,3582612
-1.4189359,-32.3427,247,-0.68629175,-172.3701,175,1,3582613
-1.9490403,-32.3427,247,-0.4390863,-172.3701,175,1,3582613
-0.9635408,-35.8115,248,-0.03332717,-172.4901,176,1,3582614
1.3285154,-35.8115,248,0.61967075,-172.4901,176,1,3582614
0.7830925,-32.9923,249,0.42302078,-170.9672,174,1,3582615
1.0842812,-32.9923,249,-0.014214635,-170.9672,174,1,3582615
0.6971524,-30.4826,250,-0.19404203,-171.6657,174,1,3582616
-0.6216645,-30.4826,250,0.76672405,-171.6657,174,1,3582616
-0.60453093,-32.6589,251,-0.08956313,-171.9882,175,1,3582617
-0.29943419,-32.6589,251,-0.30557072,-171.9882,175,1,3582617
-0.38016188,-34.0275,252,-0.044898227,-172.1498,175,1,3582618
0.9922415,-34.0275,252,-0.70322436,-172.1498,175,1,3582618
1.1263778,-29.9725,253,-0.83935595,-175.1715,178,1,3582619
0.38211322,-28.5969,254,0.3638531,-173.8616,176,1,3582620
-0.8359933,-28.5969,254,1.8958783,-173.8616,176,1,3582620
0.20796096,-27.8483,255,1.3054607,-169.1619,171,1,3582621
0.449808,-27.8483,255,-0.6147464,-169.1619,171,1,3582621
0.8314309,-24.8551,256,-0.9005833,-172.4040,174,1,3582622
0.37685418,-24.8551,256,-0.47461724,-172.4040,174,1,3582622
-0.5557231,-26.8557,257,-1.081688,-176.2981,178,1,3582623
-0.7129868,-26.8557,257,0.9075124,-176.2981,178,1,3582623
-1.2449398,-31.3375,258,0.1077373,-175.9103,179,1,3582624
0.027158022,-31.3375,258,-0.002856731,-175.9103,179,1,3582624
0.17417824,-30.7105,259,0.83393097,-172.9081,176,1,3582625
1.0905092,-30.7105,259,2.1197202,-172.9081,176,1,3582625
1.4514782,-25.4851,260,-0.21979637,-173.6994,176,1,3582626
-0.5950465,-27.6273,261,0.97256875,-170.1981,172,1,3582627
-0.067595005,-27.6273,261,0.6455175,-170.1981,172,1,3582627
-0.5094235,-29.4612,262,-0.5245868,-172.0867,175,1,3582628
-1.755934,-29.4612,262,-0.5933281,-172.0867,175,1,3582628
-0.8369581,-32.4743,263,-0.99219745,-175.6586,179,1,3582629
0.15393937,-32.4743,263,-1.5278383,-175.6586,179,1,3582629
0.38099802,-31.1027,264,-0.8804393,-178.8281,182,1,3582630
-0.66466916,-31.1027,264,-0.13651788,-178.8281,182,1,3582630
-1.0785633,-34.9855,265,0.033622324,-178.7071,182,1,3582631
-0.23994744,-34.9855,265,-1.026247,-178.7071,182,1,3582631
0.9754528,-31.4739,266,0.46267655,-177.0415,180,1,3582632
-0.21242118,-32.2386,267,-0.53639877,-178.9725,182,1,3582633
0.5328622,-32.2386,267,-0.43082362,-178.9725,182,1,3582633
-0.48544192,-33.9862,268,0.41049325,-177.4947,181,1,3582634
-1.3522186,-33.9862,268,0.9688605,-177.4947,181,1,3582634
0.020814538,-33.9113,269,0.09526597,-177.1518,180,1,3582635
-0.22082293,-33.9113,269,1.5953363,-177.1518,180,1,3582635
1.3446523,-29.0705,270,-0.008335322,-177.1818,180,1,3582636
-0.45232677,-29.0705,270,-0.4119263,-177.1818,180,1,3582636
-0.090375304,-29.3959,271,-0.47749096,-178.9007,181,1,3582637
0.04799533,-29.3959,271,-0.21338558,-178.9007,181,1,3582637
-0.32246494,-30.5567,272,0.9772813,-175.3825,178,1,3582638
-1.3733591,-30.5567,272,1.9625089,-175.3825,178,1,3582638
-0.8056146,-33.4569,273,0.23740947,-174.5279,178,1,3582639
-0.8735487,-36.6017,274,0.31840757,-173.3816,177,1,3582640
0.45291066,-36.6017,274,-0.9719284,-173.3816,177,1,3582640
1.0220585,-32.9223,275,0.15740901,-172.8149,176,1,3582641
0.36727107,-32.9223,275,-0.43547714,-172.8149,176,1,3582641
-0.4077835,-34.3903,276,-0.44735122,-174.4254,178,1,3582642
0.25310493,-34.3903,276,0.006034017,-174.4254,178,1,3582642
-0.2604891,-35.3281,277,-0.08259004,-174.7227,178,1,3582643
0.000669956,-35.3281,277,0.43144694,-174.7227,178,1,3582643
0.24157643,-34.4584,278,1.021395,-171.0457,174,1,3582644
0.9820632,-34.4584,278,2.1166425,-171.0457,174,1,3582644
1.0407784,-30.7116,279,1.4197915,-165.9344,169,1,3582645
0.53433204,-30.7116,279,-0.2237308,-165.9344,169,1,3582645
0.5729728,-28.6489,280,-0.7507427,-168.6371,171,1,3582646
-0.022458434,-28.7298,281,-1.8187037,-175.1844,178,1,3582647
-0.4849065,-28.7298,281,-0.07407397,-175.1844,178,1,3582647
-0.62972534,-30.9968,282,-0.9058238,-178.4454,181,1,3582648
0.276016,-30.9968,282,-0.21724838,-178.4454,181,1,3582648
0.14940429,-30.4589,283,-0.1938898,-179.1434,182,1,3582649
1.6019202,-30.4589,283,1.5793401,-179.1434,182,1,3582649
2.1075618,-22.8717,284,2.0744264,-171.6755,173,1,3582650
2.07807,-22.8717,284,0.4334342,-171.6755,173,1,3582650
0.55650043,-20.8683,285,1.2291621,-167.2505,169,1,3582651
1.1449924,-20.8683,285,1.3628695,-167.2505,169,1,3582651
-0.10252285,-21.2374,286,0.8720248,-164.1112,165,1,3582652
-0.18078947,-21.2374,286,-0.6311362,-164.1112,165,1,3582652
-1.0893967,-25.1592,287,-0.21845722,-164.8977,167,1,3582653
-1.23996,-29.6231,288,-1.2092565,-169.2510,172,1,3582654
-0.2162695,-29.6231,288,-0.36951852,-169.2510,172,1,3582654
-0.14520955,-30.1458,289,0.30640918,-168.1479,171,1,3582655
-0.11672759,-30.1458,289,1.0505292,-168.1479,171,1,3582655
-1.305636,-34.8461,290,1.225046,-163.7377,167,1,3582656
0.77312136,-34.8461,290,0.5493948,-163.7377,167,1,3582656
0.010982513,-34.8066,291,-0.3731138,-165.0809,169,1,3582657
-0.72423494,-34.8066,291,0.531385,-165.0809,169,1,3582657
-1.5565691,-40.4102,292,-0.67493117,-167.5107,172,1,3582658
-0.8843881,-40.4102,292,-0.18697518,-167.5107,172,1,3582658
0.5144994,-38.5580,293,0.9689804,-164.0224,168,1,3582659
-0.14870691,-39.0934,294,0.66655093,-161.6228,166,1,3582660
-0.9454967,-39.0934,294,0.89794546,-161.6228,166,1,3582660
-0.3883686,-40.4915,295,0.2534004,-160.7105,166,1,3582661
-1.1243417,-40.4915,295,-0.21353921,-160.7105,166,1,3582661
0.21748221,-39.7086,296,-0.5821451,-162.8063,168,1,3582662
-0.18035567,-39.7086,296,-0.25935405,-162.8063,168,1,3582662
-0.97250044,-43.2096,297,-1.2893032,-167.4478,173,1,3582663
0.013176918,-43.2096,297,-0.28047985,-167.4478,173,1,3582663
-0.63659024,-45.5013,298,-1.0624222,-171.2725,177,1,3582664
0.4438944,-45.5013,298,-0.70709705,-171.2725,177,1,3582664
-0.7037226,-48.0347,299,-0.042185366,-171.4243,178,1,3582665
0.44402862,-48.0347,299,0.5435103,-171.4243,178,1,3582665
1.0374362,-44.2999,300,0.6149178,-169.2106,175,1,3582666
0.47863126,-42.5768,301,-0.6623161,-171.5950,177,1,3582667
0.82385945,-42.5768,301,-0.46190453,-171.5950,177,1,3582667
1.3754649,-37.6252,302,-0.20682067,-172.3395,176,1,3582668
0.6136956,-37.6252,302,-0.8329617,-172.3395,176,1,3582668
-0.019901037,-37.6968,303,-1.4962856,-177.7262,182,1,3582669
0.5502999,-37.6968,303,-0.5979166,-177.7262,182,1,3582669
0.37335777,-36.3527,304,-0.24597317,-178.6117,182,1,3582670
-0.13650942,-36.3527,304,-0.8075655,-178.6117,182,1,3582670
-0.80862224,-39.2638,305,-0.6223466,-180.8521,185,1,3582671
-0.53684604,-39.2638,305,-1.4092512,-180.8521,185,1,3582671
0.11454034,-38.8514,306,-1.1769685,-185.0892,189,1,3582672
-1.0922494,-38.8514,306,-1.768168,-185.0892,189,1,3582672
-0.93255967,-42.2086,307,0.11934972,-184.6595,189,1,3582673
-0.3786126,-43.5716,308,0.115600586,-184.2434,189,1,3582674
-0.014643312,-43.5716,308,-0.84340715,-184.2434,189,1,3582674
1.2836325,-38.9506,309,0.069155216,-183.9944,188,1,3582675
2.013201,-38.9506,309,-1.1725655,-183.9944,188,1,3582675
2.144199,-31.2314,310,-0.89741254,-187.2251,190,1,3582676
2.448679,-31.2314,310,-1.4662509,-187.2251,190,1,3582676
3.8964632,-17.2042,311,-1.3654749,-192.1408,193,1,3582677
3.798095,-17.2042,311,-0.2646559,-192.1408,193,1,3582677
0.63876534,-14.9046,312,-0.012546122,-192.1860,193,1,3582678
0.867856,-14.9046,312,0.3601308,-192.1860,193,1,3582678
-0.60360837,-17.0776,313,2.058363,-184.7759,186,1,3582679
1.0412817,-17.0776,313,-0.17362869,-184.7759,186,1,3582679
-1.4004226,-22.1191,314,-0.40440738,-186.2317,188,1,3582680
-0.475793,-23.8320,315,0.6800666,-183.7835,185,1,3582681
-0.000203133,-23.8320,315,0.1189602,-183.7835,185,1,3582681
-0.45391053,-25.4661,316,-0.31078035,-184.9023,187,1,3582682
-1.1849473,-25.4661,316,-1.2842414,-184.9023,187,1,3582682
-1.8511097,-32.1301,317,0.3509493,-183.6389,186,1,3582683
-0.06742215,-32.1301,317,-1.098521,-183.6389,186,1,3582683
1.0039254,-28.5159,318,-1.8955073,-190.4627,193,1,3582684
1.1191463,-28.5159,318,-2.3984406,-190.4627,193,1,3582684
1.0965854,-24.5682,319,-3.0555103,-201.4626,203,1,3582685
0.83624566,-24.5682,319,-1.1490387,-201.4626,203,1,3582685
0.37985396,-23.2008,320,-0.071319416,-201.7193,203,1,3582686
0.9812808,-19.6681,321,-0.36786914,-203.0436,204,1,3582687
-0.38770247,-19.6681,321,-1.21743,-203.0436,204,1,3582687
1.0431029,-15.9130,322,0.8558211,-199.9627,201,1,3582688
1.1579564,-15.9130,322,0.8846026,-199.9627,201,1,3582688
-0.030798912,-16.0238,323,0.4267757,-198.4263,199,1,3582689
0.6619015,-16.0238,323,1.195655,-198.4263,199,1,3582689
1.0004357,-12.4223,324,0.9646305,-194.9536,195,1,3582690
0.23380852,-12.4223,324,0.38236612,-194.9536,195,1,3582690
-0.08379245,-12.7239,325,0.3072183,-193.8476,194,1,3582691
